"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.853883532E1,1.503857970E-2,1.980453730E-1,9.756670952E0,9.758692340E0
1.854135823E1,1.025017630E-2,2.111386657E-1,9.753080368E0,9.755370893E0
1.854388110E1,7.855974138E-3,2.063502520E-1,9.757868767E0,9.760053535E0
1.854640433E1,8.005611598E-3,2.183960825E-1,9.728015900E0,9.730470404E0
1.854892728E1,4.264671821E-3,2.159270644E-1,9.760262489E0,9.762651614E0
1.855145035E1,7.481880020E-4,2.183212638E-1,9.743502617E0,9.745948285E0
1.855397342E1,4.339490552E-3,2.243067771E-1,9.749488831E0,9.752069771E0
1.855649654E1,-2.768295817E-3,2.123357654E-1,9.737517357E0,9.739832566E0
1.855901944E1,-3.965396434E-3,2.195183635E-1,9.736320496E0,9.738795656E0
1.856152681E1,1.631049998E-2,2.088192850E-1,9.738789558E0,9.741041710E0
1.856406563E1,1.862988248E-2,1.992424726E-1,9.759065628E0,9.761117076E0
1.856658866E1,1.152209565E-2,2.195183635E-1,9.743577957E0,9.746057279E0
1.856911148E1,8.230068488E-4,2.183960825E-1,9.732728958E0,9.735179017E0
1.857163456E1,1.945288852E-3,2.159270644E-1,9.749488831E0,9.751879857E0
1.857415771E1,1.391629782E-2,2.088192850E-1,9.745897293E0,9.748144090E0
1.857668078E1,-1.705868728E-2,2.015618533E-1,9.735048294E0,9.737149658E0
1.857920401E1,5.835866556E-3,2.041805089E-1,9.727790833E0,9.729935160E0
1.858174124E1,-1.346738427E-3,2.064998895E-1,9.728988647E0,9.731179996E0
1.858426407E1,-3.740940243E-3,2.124854028E-1,9.736170769E0,9.738489887E0
1.858678666E1,2.259527892E-2,2.125602216E-1,9.725471497E0,9.727820322E0
1.858929081E1,-5.012859590E-3,2.374748737E-1,9.749263763E0,9.752156857E0
1.859181392E1,-1.346738427E-3,2.076970041E-1,9.727790833E0,9.730007931E0
1.859435587E1,2.169745276E-3,2.100163847E-1,9.750461578E0,9.752723342E0
1.859687906E1,8.005611598E-3,2.100163847E-1,9.766023636E0,9.768284836E0
1.859940230E1,1.526303589E-2,2.076970041E-1,9.756521225E0,9.758743639E0
1.860192541E1,2.244564146E-2,2.136825025E-1,9.752930641E0,9.755297028E0
1.860444807E1,1.054945122E-2,2.136825025E-1,9.742156029E0,9.744504892E0
1.860697115E1,3.366846126E-3,2.183960825E-1,9.750535965E0,9.752982097E0
1.860947513E1,-6.209960673E-3,2.148047835E-1,9.756446838E0,9.758813174E0
1.861201708E1,1.414075401E-2,2.053027898E-1,9.745747566E0,9.747920025E0
1.861454012E1,-1.496376062E-4,2.267757952E-1,9.732579231E0,9.735220890E0
1.861706315E1,9.352350608E-3,2.279728949E-1,9.740959167E0,9.743630977E0
1.861958634E1,4.563947208E-3,2.184709013E-1,9.743353844E0,9.745803943E0
1.862210953E1,1.406593528E-2,2.100912035E-1,9.749339104E0,9.751612642E0
1.862463252E1,4.638765939E-3,2.076970041E-1,9.734973907E0,9.737190382E0
1.862711906E1,9.352350608E-3,1.993172914E-1,9.749339104E0,9.751380815E0
1.862965922E1,5.761047825E-3,2.088941038E-1,9.745747566E0,9.747987770E0
1.863220145E1,9.202713147E-3,2.243815958E-1,9.763704300E0,9.766286574E0
1.863472456E1,1.526303589E-2,2.076970041E-1,9.749339104E0,9.751563155E0
1.863724780E1,-6.135141943E-3,2.041056901E-1,9.740884781E0,9.743024843E0
1.863977058E1,2.252046019E-2,2.113631219E-1,9.733851433E0,9.736172002E0
1.864229414E1,1.638531871E-2,2.100912035E-1,9.761309624E0,9.763583992E0
1.864481697E1,5.761047825E-3,2.112883031E-1,9.749339104E0,9.751630064E0
1.864733984E1,9.352350608E-3,2.148796022E-1,9.742156029E0,9.744529994E0
1.864987825E1,2.169745276E-3,2.041056901E-1,9.751658440E0,9.753794450E0
1.865238578E1,9.352350608E-3,2.232593149E-1,9.743353844E0,9.745915879E0
1.865490885E1,8.080430329E-3,1.993172914E-1,9.763628960E0,9.765666549E0
1.865741324E1,-6.209960673E-3,2.041056901E-1,9.745673180E0,9.747812238E0
1.865995507E1,7.930792868E-3,2.231096774E-1,9.748291969E0,9.750848022E0
1.866247827E1,1.032499503E-2,2.064250708E-1,9.749488831E0,9.751679362E0
1.866500167E1,-3.740940010E-4,2.064250708E-1,9.737442970E0,9.739630745E0
1.866752445E1,1.870470122E-3,2.195183635E-1,9.762581825E0,9.765049703E0
1.867004748E1,9.053074755E-3,2.290951759E-1,9.762581825E0,9.765273701E0
1.867257019E1,2.469020523E-2,2.041056901E-1,9.739986420E0,9.742156034E0
1.867509326E1,-4.489128187E-4,2.195183635E-1,9.754201889E0,9.756671718E0
1.867761600E1,8.230068488E-4,2.052279711E-1,9.745822906E0,9.747983552E0
1.868013903E1,5.611410365E-3,2.148047835E-1,9.745897293E0,9.748265827E0
1.868266268E1,-3.890577704E-3,2.219873816E-1,9.724349022E0,9.726883233E0
1.868518550E1,1.047463249E-2,2.183960825E-1,9.727940559E0,9.730397427E0
1.868770829E1,-1.586158574E-2,2.219125628E-1,9.739836693E0,9.742377306E0
1.869023140E1,1.638531871E-2,2.195931822E-1,9.737517357E0,9.740006875E0
1.869274280E1,1.631049998E-2,2.088192850E-1,9.749488831E0,9.751738511E0
1.869525838E1,1.271919627E-2,2.148047835E-1,9.750685692E0,9.753059742E0
1.869780053E1,-1.571194851E-3,2.219873816E-1,9.736320496E0,9.738850941E0
1.870032377E1,5.536591634E-3,2.159270644E-1,9.754201889E0,9.756593137E0
1.870284692E1,5.536591634E-3,2.159270644E-1,9.755399704E0,9.757790659E0
1.870537638E1,-1.473930385E-2,2.123357654E-1,9.750535965E0,9.752858828E0
1.870789249E1,9.127894416E-3,2.314893752E-1,9.745897293E0,9.748650404E0
1.871041622E1,5.536591634E-3,2.064250708E-1,9.751808167E0,9.753994283E0
1.871293884E1,1.025017630E-2,2.040308714E-1,9.762581825E0,9.764719021E0
1.871546175E1,-9.950900450E-3,1.955763549E-1,9.754127502E0,9.756093094E0
1.871798498E1,-5.237316247E-3,2.182464451E-1,9.763704300E0,9.766144613E0
1.872050785E1,-1.646013698E-3,2.111386657E-1,9.756596565E0,9.758881021E0
1.872302348E1,1.391629782E-2,2.207902819E-1,9.744700432E0,9.747211320E0
1.872554634E1,-4.040215164E-3,2.063502520E-1,9.753005028E0,9.755188559E0
1.872807747E1,1.945288852E-3,2.267009765E-1,9.755399704E0,9.758033639E0
1.873060038E1,3.142389702E-3,2.111386657E-1,9.753005028E0,9.755290692E0
1.873312288E1,-3.965396434E-3,2.183212638E-1,9.747019768E0,9.749465332E0
1.873564604E1,8.230068488E-4,2.171989828E-1,9.742231369E0,9.744652283E0
1.873816960E1,2.117372118E-2,1.969230920E-1,9.737517357E0,9.739531370E0
1.874067301E1,-7.407061290E-3,2.028337717E-1,9.748066902E0,9.750179728E0
1.874321541E1,1.069908869E-2,2.065747082E-1,9.711181641E0,9.713384397E0
1.874573812E1,2.005143836E-2,2.112883031E-1,9.737442970E0,9.739755665E0
1.874826127E1,4.489128012E-3,2.005143911E-1,9.744550705E0,9.746614521E0
1.875078397E1,1.167173311E-2,2.207902819E-1,9.747019768E0,9.749527113E0
1.875330749E1,1.054945122E-2,2.184709013E-1,9.729063034E0,9.731521379E0
1.875583032E1,-4.938040860E-3,2.041056901E-1,9.728988647E0,9.731130644E0
1.875835323E1,1.511339843E-2,2.088192850E-1,9.766098022E0,9.768341952E0
1.876085132E1,-5.162497517E-3,2.159270644E-1,9.770812035E0,9.773199014E0
1.876339933E1,-2.992752125E-4,2.124105841E-1,9.745747566E0,9.748062062E0
1.876592269E1,5.686229095E-3,2.100163847E-1,9.751732826E0,9.753995711E0
1.876844523E1,9.202713147E-3,2.124105841E-1,9.757719040E0,9.760035031E0
1.877096871E1,1.039981376E-2,2.171989828E-1,9.763704300E0,9.766125394E0
1.877349174E1,1.758241840E-2,2.136076838E-1,9.756596565E0,9.758950452E0
1.877601514E1,1.159691438E-2,2.124105841E-1,9.752930641E0,9.755250322E0
1.877853756E1,1.399111655E-2,2.016366720E-1,9.758915901E0,9.761008793E0
1.878106063E1,4.489128012E-3,2.136076838E-1,9.743353844E0,9.745696102E0
1.878358415E1,-6.209960673E-3,1.993172914E-1,9.737367630E0,9.739409341E0
1.878607499E1,1.526303589E-2,2.088941038E-1,9.747019768E0,9.749269924E0
1.878862646E1,3.366846126E-3,2.064998895E-1,9.730259895E0,9.732451447E0
1.879116500E1,1.997661963E-2,2.100163847E-1,9.761384964E0,9.763664392E0
1.879367574E1,1.526303589E-2,2.160018831E-1,9.749413490E0,9.751817942E0
1.879619877E1,-2.693476854E-3,2.076221853E-1,9.751732826E0,9.753943169E0
1.879872209E1,-3.890577704E-3,2.028337717E-1,9.756446838E0,9.758555815E0
1.880124495E1,9.352350608E-3,2.243815958E-1,9.737442970E0,9.740032349E0
1.880376839E1,-7.407061290E-3,2.136076838E-1,9.745747566E0,9.748091030E0
1.880629106E1,3.366846126E-3,1.909375787E-1,9.740959167E0,9.742830903E0
1.880880798E1,8.005611598E-3,2.148047835E-1,9.756521225E0,9.758888851E0
1.881133740E1,1.638531871E-2,2.029085904E-1,9.757719040E0,9.759842275E0
1.881385998E1,1.279401500E-2,2.112134844E-1,9.764901161E0,9.767193533E0
1.881638334E1,2.169745276E-3,2.100163847E-1,9.742156029E0,9.744419720E0
1.881890621E1,-1.496376004E-3,2.195931822E-1,9.744550705E0,9.747024769E0
1.882142932E1,8.978256374E-4,2.052279711E-1,9.770736694E0,9.772891838E0
1.882395231E1,2.169745276E-3,1.993172914E-1,9.757569313E0,9.759605063E0
1.882647490E1,-1.421557274E-3,2.041056901E-1,9.752855301E0,9.754990911E0
1.882899837E1,5.686229095E-3,2.207902819E-1,9.774328232E0,9.776823260E0
1.883152120E1,5.761047825E-3,2.112883031E-1,9.755249977E0,9.757539549E0
1.883404480E1,1.526303589E-2,2.088941038E-1,9.760038376E0,9.762285532E0
1.883656775E1,-1.496376004E-3,2.088192850E-1,9.765948296E0,9.768180682E0
1.883909033E1,8.230068721E-3,2.005892098E-1,9.743278503E0,9.745346570E0
1.884161344E1,4.638765939E-3,2.041056901E-1,9.744475365E0,9.746613811E0
1.884413692E1,1.039981376E-2,2.195931822E-1,9.777994156E0,9.780465175E0
1.884666024E1,3.516483819E-3,2.041805089E-1,9.730110168E0,9.732252871E0
1.884918298E1,1.653495617E-2,2.089689225E-1,9.744550705E0,9.746805110E0
1.885170569E1,1.301847212E-2,2.161515206E-1,9.731382370E0,9.733791337E0
1.885422892E1,4.638765939E-3,2.124854028E-1,9.743278503E0,9.745596316E0
1.885673287E1,-1.092354488E-2,2.231844962E-1,9.743278503E0,9.745840479E0
1.885927482E1,2.169745276E-3,1.993172914E-1,9.755249977E0,9.757286211E0
1.886179789E1,3.441664856E-3,2.100912035E-1,9.746870041E0,9.749134616E0
1.886432113E1,-1.496376062E-4,2.196680009E-1,9.745673180E0,9.748148531E0
1.886684383E1,-2.543839393E-3,1.981201917E-1,9.746870041E0,9.748883714E0
1.886936678E1,4.638765939E-3,2.148796022E-1,9.739686966E0,9.742058148E0
1.887189014E1,1.054945122E-2,2.304419130E-1,9.746944427E0,9.749673863E0
1.887441321E1,1.773205586E-2,2.124854028E-1,9.745747566E0,9.748079816E0
1.887693563E1,3.090016544E-2,2.149544209E-1,9.739836693E0,9.742257389E0
1.887945960E1,7.032967638E-3,2.064998895E-1,9.746870041E0,9.749059814E0
1.888198254E1,4.563947208E-3,2.160018831E-1,9.756446838E0,9.758838689E0
1.888450570E1,1.182137057E-2,2.172738016E-1,9.740959167E0,9.743389203E0
1.888702808E1,3.292027395E-3,2.219873816E-1,9.766023636E0,9.768546816E0
1.888955115E1,-9.651625529E-3,2.315641940E-1,9.731307983E0,9.734067505E0
1.889207015E1,7.032967638E-3,1.981950104E-1,9.739686966E0,9.741705853E0
1.889457821E1,-1.346738427E-3,1.993172914E-1,9.748066902E0,9.750104488E0
1.889712040E1,2.012625895E-2,2.304419130E-1,9.745747566E0,9.748492405E0
1.889964360E1,1.421557274E-2,2.125602216E-1,9.734973907E0,9.737304602E0
1.890216671E1,1.391629782E-2,2.028337717E-1,9.738789558E0,9.740911521E0
1.890469816E1,-1.720832428E-3,2.135328650E-1,9.757793427E0,9.760129702E0
1.890721261E1,-2.917933278E-3,2.158522457E-1,9.758990288E0,9.761377574E0
1.890973580E1,7.481880020E-4,2.123357654E-1,9.748291969E0,9.750604256E0
1.891225867E1,-1.571194851E-3,2.135328650E-1,9.737517357E0,9.739858471E0
1.891476258E1,5.461772438E-3,2.278980762E-1,9.754277229E0,9.756940690E0
1.891730530E1,-2.768295817E-3,2.148047835E-1,9.732728958E0,9.735099472E0
1.891982809E1,-2.917933278E-3,2.158522457E-1,9.762581825E0,9.764968233E0
1.892233993E1,1.750759967E-2,2.183960825E-1,9.739986420E0,9.742450350E0
1.892485462E1,-3.740940010E-4,2.016366720E-1,9.739912033E0,9.741998968E0
1.892739677E1,6.733692135E-4,2.051531523E-1,9.755399704E0,9.757556644E0
1.892992013E1,1.025017630E-2,1.944540739E-1,9.760262489E0,9.762204736E0
1.893244275E1,6.733692135E-4,2.243067771E-1,9.754277229E0,9.756855961E0
1.893496574E1,-1.720832428E-3,2.194435447E-1,9.761384964E0,9.763851435E0
1.893748890E1,1.025017630E-2,2.255038768E-1,9.747094154E0,9.749707766E0
1.894001192E1,9.053074755E-3,2.123357654E-1,9.761459351E0,9.763772687E0
1.894252995E1,8.230068488E-4,2.195183635E-1,9.737517357E0,9.739991441E0
1.894505819E1,1.945288852E-3,2.159270644E-1,9.748291969E0,9.750683289E0
1.894758122E1,3.067570971E-3,2.195183635E-1,9.759065628E0,9.761534698E0
1.895010401E1,7.781155407E-3,2.147299647E-1,9.763854027E0,9.766218048E0
1.895262728E1,1.152209565E-2,2.040308714E-1,9.744700432E0,9.746842969E0
1.895515039E1,7.930792868E-3,2.124105841E-1,9.743502617E0,9.745820868E0
1.895767302E1,2.461538650E-2,2.124105841E-1,9.743577957E0,9.745924050E0
1.896017721E1,6.733692251E-3,2.147299647E-1,9.749488831E0,9.751855555E0
1.896271912E1,-4.040215164E-3,1.991676539E-1,9.745822906E0,9.747858647E0
1.896524288E1,1.017535757E-2,1.991676539E-1,9.776947021E0,9.778980742E0
1.896774646E1,-2.917933278E-3,2.063502520E-1,9.755399704E0,9.757582299E0
1.897028866E1,3.067570971E-3,2.111386657E-1,9.753080368E0,9.755365991E0
1.897281153E1,2.020107582E-3,2.136076838E-1,9.735123634E0,9.737467047E0
1.897533444E1,-8.753799833E-3,2.027589530E-1,9.742231369E0,9.744345020E0
1.897782780E1,4.339490552E-3,2.088192850E-1,9.738714218E0,9.740953698E0
1.898036650E1,1.032499503E-2,2.064250708E-1,9.744700432E0,9.746892039E0
1.898288957E1,5.835866556E-3,2.184709013E-1,9.746870041E0,9.749319935E0
1.898541256E1,2.027589642E-2,2.029834092E-1,9.737293243E0,9.739429813E0
1.898792908E1,4.713584669E-3,1.934066117E-1,9.742006302E0,9.743927089E0
1.899045858E1,1.197100850E-3,2.077718228E-1,9.726519585E0,9.728738551E0
1.899298169E1,5.835866556E-3,2.100912035E-1,9.755174637E0,9.757438422E0
1.899550436E1,1.780687459E-2,2.077718228E-1,9.742081642E0,9.744313261E0
1.899802759E1,9.427169338E-3,2.112883031E-1,9.746870041E0,9.749164437E0
1.900055066E1,1.533785462E-2,2.184709013E-1,9.754052162E0,9.756510563E0
1.900307374E1,-1.346738427E-3,2.100912035E-1,9.751583099E0,9.753846066E0
1.900559677E1,2.027589642E-2,2.006640285E-1,9.732579231E0,9.734668749E0
1.900811976E1,1.653495617E-2,2.136825025E-1,9.756446838E0,9.758800568E0
1.901064279E1,7.032967638E-3,2.244564146E-1,9.754052162E0,9.756636907E0
1.901316964E1,2.169745276E-3,2.291699946E-1,9.758766174E0,9.761456901E0
1.901568909E1,9.726444259E-4,2.255786955E-1,9.759963036E0,9.762569598E0
1.901821204E1,1.301847212E-2,2.065747082E-1,9.745673180E0,9.747870963E0
1.902073507E1,1.077390742E-2,2.185457200E-1,9.724200249E0,9.726661749E0
1.902325786E1,1.421557274E-2,2.208651006E-1,9.745673180E0,9.748185944E0
1.902578707E1,2.319382969E-3,2.292448133E-1,9.739686966E0,9.742384757E0
1.902830400E1,1.541267335E-2,2.184709013E-1,9.749263763E0,9.751723489E0
1.903082707E1,-3.666121280E-3,2.041056901E-1,9.747992516E0,9.750129776E0
1.903334998E1,8.230068721E-3,2.148796022E-1,9.750461578E0,9.752832510E0
1.903587309E1,4.638765939E-3,2.148796022E-1,9.755174637E0,9.757542055E0
1.903839608E1,2.169745276E-3,2.053027898E-1,9.767146111E0,9.769303818E0
1.904091903E1,4.713584669E-3,2.256535143E-1,9.743278503E0,9.745892351E0
1.904344223E1,2.169745276E-3,2.041056901E-1,9.767146111E0,9.769278734E0
1.904596562E1,1.907879487E-2,1.898901165E-1,9.734898567E0,9.736769093E0
1.904848833E1,1.182137057E-2,2.160767019E-1,9.750461578E0,9.752862650E0
1.905101111E1,-3.666121280E-3,2.124854028E-1,9.747992516E0,9.750308794E0
1.905353431E1,1.421557274E-2,2.256535143E-1,9.750461578E0,9.753082722E0
1.905605730E1,5.835866556E-3,1.981950104E-1,9.747992516E0,9.750008892E0
1.905856466E1,1.182137057E-2,2.041805089E-1,9.745673180E0,9.747818994E0
1.906110352E1,2.139817737E-2,2.125602216E-1,9.746870041E0,9.749211010E0
1.906362659E1,3.591302549E-3,2.256535143E-1,9.739612579E0,9.742226932E0
1.906614975E1,3.591302549E-3,2.149544209E-1,9.742006302E0,9.744378127E0
1.906867245E1,1.316810958E-2,2.006640285E-1,9.738415718E0,9.740491782E0
1.907119577E1,-2.469020430E-3,2.053027898E-1,9.750311852E0,9.752473355E0
1.907371859E1,1.795651205E-2,2.078466415E-1,9.728913307E0,9.731149819E0
1.907624166E1,9.501988068E-3,1.981950104E-1,9.745597839E0,9.747617596E0
1.907876470E1,1.660977490E-2,2.041805089E-1,9.753977776E0,9.756128741E0
1.908128288E1,9.427169338E-3,2.112883031E-1,9.755174637E0,9.757467080E0
1.908380909E1,1.548749208E-2,2.089689225E-1,9.745673180E0,9.747925605E0
1.908634819E1,2.745850012E-2,2.078466415E-1,9.742081642E0,9.744337274E0
1.908887130E1,1.533785462E-2,1.981201917E-1,9.771934509E0,9.773954722E0
1.909138184E1,-1.436521020E-2,2.100912035E-1,9.740735054E0,9.743011037E0
1.909389820E1,3.441664856E-3,2.184709013E-1,9.757569313E0,9.760015383E0
1.909644032E1,7.107786369E-3,2.173486203E-1,9.742006302E0,9.744433166E0
1.909896343E1,5.910685286E-3,2.053776085E-1,9.743204117E0,9.745370253E0
1.910148625E1,1.429039147E-2,2.053776085E-1,9.744400978E0,9.746575532E0
1.910397832E1,5.910685286E-3,2.100912035E-1,9.751583099E0,9.753847764E0
1.910653232E1,1.541267335E-2,2.017863095E-1,9.756371498E0,9.758470171E0
1.910905534E1,9.576806799E-3,2.209399194E-1,9.727716446E0,9.730229875E0
1.911157834E1,2.319382969E-3,2.244564146E-1,9.753977776E0,9.756560281E0
1.911410124E1,1.788169332E-2,2.041805089E-1,9.740884781E0,9.743040888E0
1.911662436E1,-8.454524912E-3,2.148796022E-1,9.757493973E0,9.759863388E0
1.911914767E1,-1.077390742E-2,1.946037114E-1,9.747917175E0,9.749865432E0
1.912165719E1,2.858078294E-2,2.269254327E-1,9.752855301E0,9.755536814E0
1.912417461E1,2.618658170E-2,2.030582279E-1,9.748066902E0,9.750216752E0
1.912671660E1,1.316810958E-2,2.089689225E-1,9.733701706E0,9.735953487E0
1.912923988E1,0.000000000E0,2.292448133E-1,9.739612579E0,9.742310115E0
1.913176242E1,5.910685286E-3,2.136825025E-1,9.747992516E0,9.750336057E0
1.913428578E1,8.304887451E-3,2.232593149E-1,9.744400978E0,9.746961789E0
1.913680864E1,5.835866556E-3,2.268506140E-1,9.756371498E0,9.759010199E0
1.913933180E1,1.047463273E-3,2.053027898E-1,9.764677048E0,9.766835116E0
1.914184392E1,-3.666121280E-3,1.969230920E-1,9.758690834E0,9.760678201E0
1.914437851E1,-3.815758973E-3,2.016366720E-1,9.744550705E0,9.746637387E0
1.914690117E1,6.808510982E-3,2.052279711E-1,9.755324364E0,9.757485246E0
1.914942416E1,8.005611598E-3,2.112134844E-1,9.756521225E0,9.758810462E0
1.915194687E1,8.080430329E-3,2.303670943E-1,9.745822906E0,9.748548529E0
1.915447022E1,-2.693476854E-3,2.255038768E-1,9.750535965E0,9.753143640E0
1.915699305E1,9.726444259E-4,2.171989828E-1,9.742156029E0,9.744576976E0
1.915949712E1,4.489128012E-3,2.076221853E-1,9.754127502E0,9.756337963E0
1.916203907E1,1.646013744E-2,1.969230920E-1,9.748216629E0,9.750219335E0
1.916456255E1,6.883329712E-3,2.124105841E-1,9.750535965E0,9.752851749E0
1.916708554E1,2.835632674E-2,2.124854028E-1,9.744700432E0,9.747058050E0
1.916960820E1,2.124853991E-2,2.327612936E-1,9.742305756E0,9.745109068E0
1.917213132E1,8.230068721E-3,2.292448133E-1,9.723077774E0,9.725783378E0
1.917465463E1,2.020107582E-3,2.160018831E-1,9.757719040E0,9.760109721E0
1.917717709E1,5.686229095E-3,2.207902819E-1,9.751732826E0,9.754233634E0
1.917970627E1,1.758241840E-2,2.171989828E-1,9.758990288E0,9.761422846E0
1.918222372E1,-1.496376004E-3,2.100163847E-1,9.754127502E0,9.756388289E0
1.918474631E1,5.686229095E-3,2.040308714E-1,9.750535965E0,9.752672071E0
1.918726938E1,1.877951995E-2,2.255786955E-1,9.755399704E0,9.758025507E0
1.918977341E1,6.958148908E-3,2.124854028E-1,9.730259895E0,9.732582190E0
1.919231544E1,1.047463249E-2,2.148047835E-1,9.751732826E0,9.754103953E0
1.919483876E1,1.167173311E-2,2.053027898E-1,9.743428230E0,9.745597937E0
1.919736158E1,8.005611598E-3,2.016366720E-1,9.756521225E0,9.758607885E0
1.919988506E1,1.406593528E-2,1.993172914E-1,9.743428230E0,9.745476844E0
1.920240785E1,-1.578676701E-2,2.290951759E-1,9.738565445E0,9.741272542E0
1.920493051E1,-1.099836361E-2,2.016366720E-1,9.748066902E0,9.750158288E0
1.920745415E1,1.406593528E-2,2.100912035E-1,9.750611305E0,9.752884547E0
1.920997665E1,9.277531877E-3,2.327612936E-1,9.744625092E0,9.747408993E0
1.921249989E1,6.883329712E-3,2.148047835E-1,9.744550705E0,9.746920381E0
1.921502255E1,-5.162497517E-3,2.075473666E-1,9.762432098E0,9.764639422E0
1.921754611E1,2.094926545E-3,2.160018831E-1,9.744550705E0,9.746944631E0
1.922006914E1,3.292027395E-3,1.921346933E-1,9.751732826E0,9.753625977E0
1.922259181E1,8.080430329E-3,2.053027898E-1,9.741034508E0,9.743201107E0
1.922511500E1,2.169745276E-3,2.088941038E-1,9.736170769E0,9.738411713E0
1.922761891E1,1.406593528E-2,1.945288926E-1,9.743428230E0,9.745380086E0
1.923016102E1,8.978256374E-4,2.160018831E-1,9.749339104E0,9.751731671E0
1.923268389E1,1.758241840E-2,2.219873816E-1,9.751808167E0,9.754350314E0
1.923520757E1,6.883329712E-3,1.992424726E-1,9.755324364E0,9.757361241E0
1.923773020E1,9.726444259E-4,2.267757952E-1,9.740959167E0,9.743598602E0
1.924025326E1,4.489128012E-3,2.183960825E-1,9.746944427E0,9.749391913E0
1.924277609E1,-5.087678786E-3,2.290951759E-1,9.751732826E0,9.754424822E0
1.924529933E1,-1.496376004E-3,2.255038768E-1,9.752930641E0,9.755537419E0
1.924782285E1,6.883329712E-3,2.243815958E-1,9.741034508E0,9.743620875E0
1.925034518E1,1.638531871E-2,2.183960825E-1,9.753005028E0,9.755463720E0
1.925286842E1,1.039981376E-2,2.136076838E-1,9.760112762E0,9.762455507E0
1.925537440E1,1.406593528E-2,2.172738016E-1,9.736246109E0,9.738680303E0
1.925791444E1,2.117372118E-2,2.267757952E-1,9.751808167E0,9.754467597E0
1.926043767E1,4.489128012E-3,2.267757952E-1,9.746944427E0,9.749583226E0
1.926296054E1,5.761047825E-3,2.195931822E-1,9.737442970E0,9.739920429E0
1.926548361E1,8.080430329E-3,2.231844962E-1,9.743428230E0,9.745987394E0
1.926799741E1,2.109890245E-2,2.243815958E-1,9.763778687E0,9.766379396E0
1.927053004E1,9.127894416E-3,2.290951759E-1,9.766098022E0,9.768788999E0
1.927305287E1,1.877951995E-2,2.267757952E-1,9.760188103E0,9.762840352E0
1.927557553E1,4.489128012E-3,2.076221853E-1,9.755324364E0,9.757534554E0
1.927809840E1,1.286883373E-2,2.183960825E-1,9.749413490E0,9.751867814E0
